valor,absoluta,relativa
ATE_6H,120,0.36585365853658536
MAIS_24H,87,0.2652439024390244
ATE_24H,69,0.21036585365853658
ATE_12H,51,0.15548780487804878
<NA>,1,0.003048780487804878
